Burst,Date_burst_daughter,Delta_Burst_date_child,Flowering,Flowering_Date,Lateral_GU_daughter,No_Lateral_GU,No_inflo,burst_date_mother,cycle,is_in_extremity,is_loaded,tree,uc
0,,,1.0,6,,,1.0,1,5,1,0,B14,49494
0,,,1.0,6,,,1.0,1,5,1,0,B14,49501
0,,,1.0,3,,,1.0,1,5,1,0,B14,49508
0,,,1.0,3,,,1.0,1,5,1,0,B14,49516
0,,,1.0,1,,,1.0,1,5,1,0,B14,49519
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49522
0,,,1.0,1,,,1.0,1,5,1,0,B14,49524
0,,,1.0,1,,,1.0,1,5,1,0,B14,49527
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49530
0,,,1.0,3,,,4.0,1,5,1,0,B14,49532
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49540
0,,,1.0,2,,,1.0,1,5,1,0,B14,49542
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49545
0,,,1.0,2,,,1.0,1,5,1,0,B14,49547
0,,,1.0,6,,,1.0,1,5,1,0,B14,49552
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49556
0,,,1.0,9,,,4.0,1,5,1,0,B14,49558
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49561
0,,,1.0,2,,,1.0,1,5,1,0,B14,49565
0,,,1.0,3,,,3.0,1,5,1,0,B14,49580
0,,,1.0,3,,,1.0,1,5,1,0,B14,49583
0,,,1.0,4,,,1.0,1,5,1,0,B14,49586
0,,,1.0,3,,,2.0,1,5,1,0,B14,49589
0,,,1.0,3,,,1.0,1,5,1,0,B14,49592
0,,,1.0,3,,,1.0,1,5,1,0,B14,49595
0,,,1.0,3,,,1.0,1,5,1,0,B14,49598
0,,,1.0,2,,,1.0,1,5,1,0,B14,49603
0,,,1.0,3,,,1.0,1,5,1,0,B14,49606
0,,,1.0,2,,,1.0,1,5,1,0,B14,49609
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49612
0,,,1.0,2,,,1.0,1,5,1,0,B14,49616
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49619
0,,,1.0,4,,,1.0,1,5,1,0,B14,49621
0,,,1.0,2,,,1.0,1,5,1,0,B14,49624
0,,,1.0,2,,,1.0,1,5,1,0,B14,49629
0,,,1.0,2,,,2.0,1,5,1,0,B14,49632
0,,,1.0,2,,,1.0,1,5,1,0,B14,49635
0,,,1.0,4,,,2.0,1,5,1,0,B14,49638
0,,,1.0,3,,,2.0,1,5,1,0,B14,49641
0,,,1.0,6,,,1.0,1,5,1,0,B14,49644
0,,,1.0,2,,,1.0,1,5,1,0,B14,49649
0,,,1.0,2,,,1.0,1,5,1,0,B14,49652
0,,,1.0,4,,,1.0,1,5,1,0,B14,49655
0,,,1.0,3,,,1.0,1,5,1,0,B14,49661
0,,,1.0,2,,,1.0,1,5,1,0,B14,49664
0,,,1.0,3,,,1.0,1,5,1,0,B14,49667
0,,,1.0,2,,,1.0,1,5,1,0,B14,49670
0,,,1.0,3,,,1.0,1,5,1,0,B14,49673
0,,,1.0,3,,,1.0,1,5,1,0,B14,49676
0,,,1.0,4,,,1.0,1,5,1,0,B14,49679
0,,,1.0,2,,,1.0,1,5,1,0,B14,49682
0,,,1.0,2,,,1.0,1,5,1,0,B14,49688
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49691
0,,,1.0,3,,,1.0,1,5,1,0,B14,49696
0,,,1.0,2,,,1.0,1,5,1,0,B14,49699
0,,,1.0,2,,,1.0,1,5,1,0,B14,49702
0,,,1.0,2,,,1.0,1,5,1,0,B14,49705
0,,,1.0,3,,,1.0,1,5,1,0,B14,49708
0,,,1.0,3,,,1.0,1,5,1,0,B14,49715
0,,,1.0,3,,,1.0,1,5,1,0,B14,49718
0,,,1.0,3,,,1.0,1,5,1,0,B14,49726
0,,,1.0,1,,,1.0,1,5,1,0,B14,49729
0,,,1.0,1,,,1.0,1,5,1,0,B14,49732
0,,,1.0,1,,,1.0,1,5,1,0,B14,49735
0,,,1.0,1,,,1.0,1,5,1,0,B14,49738
0,,,1.0,1,,,1.0,1,5,1,0,B14,49741
0,,,1.0,1,,,1.0,1,5,1,0,B14,49744
0,,,1.0,2,,,1.0,1,5,1,0,B14,49749
0,,,1.0,2,,,1.0,1,5,1,0,B14,49752
0,,,1.0,6,,,1.0,1,5,1,0,B14,49760
0,,,1.0,3,,,1.0,1,5,1,0,B14,49763
0,,,1.0,6,,,3.0,1,5,1,0,B14,49766
0,,,1.0,3,,,1.0,1,5,1,0,B14,49769
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49772
0,,,1.0,5,,,1.0,1,5,1,0,B14,49774
0,,,1.0,3,,,1.0,1,5,1,0,B14,49777
0,,,1.0,6,,,1.0,1,5,1,0,B14,49782
0,,,1.0,3,,,1.0,1,5,1,0,B14,49785
0,,,1.0,3,,,1.0,1,5,1,0,B14,49788
0,,,1.0,3,,,1.0,1,5,1,0,B14,49791
0,,,1.0,4,,,1.0,1,5,1,0,B14,49794
0,,,1.0,6,,,1.0,1,5,1,0,B14,49799
0,,,1.0,3,,,1.0,1,5,1,0,B14,49802
0,,,1.0,3,,,1.0,1,5,1,0,B14,49805
0,,,1.0,4,,,1.0,1,5,1,0,B14,49810
0,,,1.0,4,,,1.0,1,5,1,0,B14,49813
0,,,1.0,4,,,1.0,1,5,1,0,B14,49816
1,1.0,5.0,,NA,0.0,,,8,5,0,0,B14,49829
0,,,1.0,1,,,1.0,1,5,1,0,B14,49830
0,,,1.0,1,,,1.0,1,5,1,0,B14,49833
0,,,1.0,2,,,1.0,1,5,1,0,B14,49836
0,,,1.0,1,,,1.0,1,5,1,0,B14,49839
0,,,1.0,6,,,1.0,1,5,1,0,B14,49842
0,,,1.0,1,,,1.0,1,5,1,0,B14,49845
0,,,1.0,1,,,1.0,1,5,1,0,B14,49848
0,,,1.0,1,,,1.0,1,5,1,0,B14,49858
0,,,1.0,1,,,1.0,1,5,1,0,B14,49861
0,,,1.0,2,,,1.0,1,5,1,0,B14,49864
0,,,1.0,1,,,1.0,1,5,1,0,B14,49867
0,,,1.0,1,,,1.0,1,5,1,0,B14,49870
0,,,1.0,2,,,1.0,1,5,1,0,B14,49873
0,,,1.0,2,,,1.0,1,5,1,0,B14,49876
0,,,1.0,2,,,1.0,1,5,1,0,B14,49879
0,,,1.0,4,,,1.0,1,5,1,0,B14,49884
0,,,1.0,4,,,1.0,1,5,1,0,B14,49887
0,,,1.0,2,,,1.0,1,5,1,0,B14,49893
0,,,1.0,2,,,1.0,1,5,1,0,B14,49896
0,,,1.0,2,,,1.0,1,5,1,0,B14,49899
0,,,1.0,2,,,1.0,1,5,1,0,B14,49902
0,,,1.0,2,,,1.0,1,5,1,0,B14,49905
0,,,1.0,6,,,1.0,1,5,1,0,B14,49913
0,,,1.0,2,,,1.0,1,5,1,0,B14,49916
0,,,1.0,6,,,1.0,1,5,1,0,B14,49919
0,,,1.0,6,,,1.0,1,5,1,0,B14,49922
0,,,1.0,2,,,1.0,1,5,1,0,B14,49925
0,,,1.0,6,,,1.0,1,5,1,0,B14,49928
0,,,1.0,6,,,1.0,1,5,1,0,B14,49931
0,,,1.0,2,,,1.0,1,5,1,0,B14,49944
0,,,1.0,3,,,1.0,1,5,1,0,B14,49949
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49952
0,,,1.0,2,,,1.0,1,5,1,0,B14,49954
0,,,1.0,2,,,4.0,1,5,1,0,B14,49957
0,,,1.0,2,,,4.0,1,5,1,0,B14,49960
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49963
0,,,1.0,1,,,1.0,1,5,1,0,B14,49972
0,,,1.0,6,,,1.0,1,5,1,0,B14,49975
0,,,1.0,3,,,1.0,1,5,1,0,B14,49978
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49981
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49983
0,,,0.0,NA,,,0.0,1,5,1,0,B14,49985
0,,,1.0,2,,,1.0,1,5,1,0,B14,49991
0,,,1.0,6,,,1.0,1,5,1,0,B14,49994
0,,,1.0,3,,,1.0,1,5,1,0,B14,50042
0,,,1.0,2,,,1.0,1,5,1,0,B14,50045
0,,,1.0,2,,,1.0,1,5,1,0,B14,50048
0,,,1.0,2,,,1.0,1,5,1,0,B14,50051
0,,,1.0,2,,,1.0,1,5,1,0,B14,50054
0,,,1.0,6,,,1.0,1,5,1,0,B14,50057
0,,,1.0,2,,,1.0,1,5,1,0,B14,50062
0,,,0.0,NA,,,0.0,1,5,1,0,B14,50068
0,,,1.0,3,,,1.0,1,5,1,0,B14,50070
0,,,1.0,3,,,1.0,1,5,1,0,B14,50073
0,,,1.0,3,,,1.0,1,5,1,0,B14,50076
0,,,1.0,2,,,4.0,1,5,1,0,B14,50089
0,,,1.0,2,,,1.0,1,5,1,0,B14,50092
0,,,1.0,2,,,1.0,1,5,1,0,B14,50095
0,,,1.0,2,,,1.0,1,5,1,0,B14,50099
0,,,1.0,3,,,1.0,1,5,1,0,B14,50104
0,,,1.0,3,,,1.0,1,5,1,0,B14,50107
0,,,1.0,3,,,6.0,1,5,1,0,B14,50112
0,,,1.0,3,,,2.0,1,5,1,0,B14,50115
0,,,1.0,3,,,1.0,1,5,1,0,B14,50118
0,,,1.0,3,,,1.0,1,5,1,0,B14,50121
0,,,1.0,3,,,1.0,1,5,1,0,B14,50124
0,,,1.0,3,,,1.0,1,5,1,0,B14,50128
0,,,1.0,2,,,4.0,1,5,1,0,B14,50133
0,,,1.0,2,,,1.0,1,5,1,0,B14,50136
0,,,1.0,2,,,1.0,1,5,1,0,B14,50139
0,,,1.0,2,,,2.0,1,5,1,0,B14,50142
0,,,1.0,3,,,1.0,1,5,1,0,B14,50146
0,,,1.0,2,,,1.0,1,5,1,0,B14,50151
0,,,1.0,2,,,1.0,1,5,1,0,B14,50154
0,,,1.0,3,,,1.0,1,5,1,0,B14,50162
0,,,1.0,3,,,1.0,1,5,1,0,B14,50165
0,,,1.0,3,,,1.0,1,5,1,0,B14,50168
0,,,1.0,3,,,1.0,1,5,1,0,B14,50171
0,,,1.0,3,,,1.0,1,5,1,0,B14,50174
0,,,1.0,2,,,1.0,1,5,1,0,B14,50191
0,,,1.0,2,,,1.0,1,5,1,0,B14,50194
0,,,1.0,2,,,3.0,1,5,1,0,B14,50197
0,,,1.0,3,,,1.0,1,5,1,0,B14,50200
0,,,1.0,2,,,1.0,1,5,1,0,B14,50203
0,,,1.0,2,,,3.0,1,5,1,0,B14,50206
0,,,1.0,2,,,1.0,1,5,1,0,B14,50209
0,,,1.0,3,,,1.0,1,5,1,0,B14,50212
0,,,1.0,4,,,1.0,1,5,1,0,B14,50217
0,,,1.0,4,,,1.0,1,5,1,0,B14,50220
0,,,1.0,4,,,1.0,1,5,1,0,B14,50223
0,,,1.0,4,,,1.0,1,5,1,0,B14,50226
1,1.0,5.0,,NA,1.0,2.0,,8,5,0,0,B14,50231
0,,,1.0,3,,,1.0,1,5,1,0,B14,50232
0,,,1.0,3,,,1.0,1,5,1,0,B14,50234
0,,,1.0,3,,,1.0,1,5,1,0,B14,50240
0,,,1.0,2,,,1.0,1,5,1,0,B14,50243
0,,,1.0,2,,,1.0,1,5,1,0,B14,50246
0,,,1.0,2,,,1.0,1,5,1,0,B14,50249
0,,,1.0,2,,,1.0,1,5,1,0,B14,50252
0,,,1.0,2,,,1.0,1,5,1,0,B14,50255
0,,,1.0,4,,,1.0,1,5,1,0,B14,50260
0,,,1.0,4,,,1.0,1,5,1,0,B14,50266
0,,,1.0,4,,,1.0,1,5,1,0,B14,50269
0,,,1.0,2,,,1.0,1,5,1,0,B14,50276
0,,,1.0,2,,,1.0,1,5,1,0,B14,50279
0,,,1.0,3,,,1.0,8,5,1,0,B14,50297
0,,,1.0,3,,,1.0,1,5,1,0,B14,50300
0,,,1.0,3,,,1.0,1,5,1,0,B14,50303
0,,,1.0,3,,,1.0,1,5,1,0,B14,50306
0,,,1.0,3,,,1.0,1,5,1,0,B14,50309
0,,,1.0,3,,,1.0,1,5,1,0,B14,50312
0,,,1.0,3,,,1.0,1,5,1,0,B14,50315
0,,,1.0,3,,,1.0,1,5,1,0,B14,50318
0,,,1.0,3,,,1.0,1,5,1,0,B14,50321
0,,,1.0,3,,,1.0,1,5,1,0,B14,50328
1,1.0,3.0,,NA,0.0,,,10,5,0,0,B14,50356
1,3.0,2.0,,NA,0.0,,,1,5,0,0,B14,50357
0,,,1.0,2,,,1.0,3,5,1,0,B14,50359
0,,,1.0,2,,,2.0,12,5,1,0,B14,50362
1,3.0,3.0,,NA,0.0,,,12,5,0,0,B14,50365
0,,,1.0,2,,,1.0,3,5,1,0,B14,50366
1,3.0,3.0,,NA,0.0,,,12,5,0,0,B14,50369
0,,,1.0,2,,,1.0,3,5,1,0,B14,50370
0,,,1.0,2,,,1.0,1,5,1,0,B14,50374
0,,,1.0,3,,,1.0,12,5,1,0,B14,50382
0,,,1.0,3,,,1.0,12,5,1,0,B14,50385
0,,,1.0,3,,,1.0,12,5,1,0,B14,50388
0,,,1.0,3,,,6.0,12,5,1,0,B14,50391
0,,,1.0,3,,,1.0,1,5,1,0,B14,50395
0,,,0.0,NA,,,0.0,1,5,1,0,B14,50398
1,1.0,3.0,,NA,0.0,,,10,5,0,0,B14,50405
0,,,1.0,2,,,1.0,1,5,1,0,B14,50406
0,,,1.0,2,,,1.0,1,5,1,0,B14,50409
0,,,1.0,2,,,1.0,1,5,1,0,B14,50412
0,,,1.0,2,,,1.0,1,5,1,0,B14,50415
0,,,1.0,2,,,1.0,1,5,1,0,B14,50418
0,,,1.0,2,,,1.0,1,5,1,0,B14,50421
0,,,1.0,2,,,1.0,1,5,1,0,B14,50426
0,,,1.0,3,,,1.0,1,5,1,0,B14,50429
0,,,1.0,4,,,1.0,1,5,1,0,B14,50444
0,,,1.0,2,,,1.0,1,5,1,0,B14,50452
0,,,1.0,2,,,1.0,1,5,1,0,B14,50455
0,,,1.0,2,,,1.0,1,5,1,0,B14,50458
0,,,1.0,2,,,1.0,1,5,1,0,B14,50461
0,,,1.0,2,,,1.0,1,5,1,0,B14,50464
0,,,1.0,2,,,1.0,1,5,1,0,B14,50467
0,,,1.0,2,,,1.0,1,5,1,0,B14,50470
0,,,1.0,2,,,1.0,1,5,1,0,B14,50473
0,,,1.0,2,,,1.0,1,5,1,0,B14,50478
0,,,1.0,2,,,1.0,1,5,1,0,B14,50481
0,,,1.0,2,,,1.0,1,5,1,0,B14,50484
0,,,1.0,2,,,1.0,1,5,1,0,B14,50487
0,,,0.0,NA,,,0.0,1,5,1,0,B14,50506
0,,,1.0,4,,,1.0,1,5,1,0,B14,50508
0,,,1.0,4,,,1.0,1,5,1,0,B14,50511
0,,,1.0,4,,,1.0,1,5,1,0,B14,50514
0,,,1.0,4,,,1.0,1,5,1,0,B14,50517
0,,,1.0,4,,,1.0,1,5,1,0,B14,50520
0,,,1.0,4,,,1.0,1,5,1,0,B14,50523
0,,,1.0,5,,,1.0,1,5,1,0,B14,50528
0,,,1.0,5,,,1.0,1,5,1,0,B14,50531
0,,,1.0,4,,,1.0,1,5,1,0,B14,50536
0,,,1.0,4,,,1.0,1,5,1,0,B14,50539
0,,,0.0,NA,,,0.0,1,5,1,0,B14,50542
0,,,1.0,4,,,1.0,1,5,1,0,B14,50544
0,,,1.0,5,,,1.0,1,5,1,0,B14,50549
0,,,0.0,NA,,,0.0,1,5,1,0,B14,50552
0,,,1.0,5,,,1.0,1,5,1,0,B14,50554
0,,,0.0,NA,,,0.0,8,5,1,0,B14,50568
0,,,1.0,3,,,1.0,1,5,1,0,B14,50570
0,,,1.0,3,,,1.0,1,5,1,0,B14,50573
0,,,1.0,4,,,1.0,1,5,1,0,B14,50576
0,,,1.0,5,,,1.0,1,5,1,0,B14,50579
0,,,1.0,5,,,1.0,1,5,1,0,B14,50582
0,,,1.0,4,,,1.0,1,5,1,0,B14,50585
0,,,1.0,3,,,3.0,1,5,1,0,B14,50588
0,,,1.0,5,,,1.0,1,5,1,0,B14,50591
0,,,1.0,3,,,4.0,1,5,1,0,B14,50595
0,,,1.0,3,,,1.0,1,5,1,0,B14,50600
0,,,1.0,3,,,1.0,1,5,1,0,B14,50603
0,,,1.0,3,,,1.0,1,5,1,0,B14,50606
0,,,1.0,3,,,1.0,1,5,1,0,B14,50609
0,,,1.0,3,,,4.0,1,5,1,0,B14,50614
0,,,1.0,5,,,1.0,1,5,1,0,B14,50617
0,,,1.0,3,,,3.0,1,5,1,0,B14,50620
0,,,1.0,5,,,1.0,1,5,1,0,B14,50623
0,,,1.0,3,,,1.0,1,5,1,0,B14,50626
0,,,1.0,3,,,2.0,1,5,1,0,B14,50630
0,,,1.0,2,,,3.0,1,5,1,0,B14,50635
0,,,1.0,2,,,1.0,1,5,1,0,B14,50638
0,,,1.0,2,,,1.0,1,5,1,0,B14,50641
0,,,1.0,5,,,1.0,12,5,1,0,B14,50646
0,,,1.0,3,,,1.0,12,5,1,0,B14,50649
0,,,1.0,5,,,1.0,12,5,1,0,B14,50652
0,,,1.0,4,,,1.0,12,5,1,0,B14,50655
0,,,1.0,5,,,1.0,12,5,1,0,B14,50658
0,,,0.0,NA,,,0.0,1,5,1,0,B14,50662
0,,,1.0,5,,,1.0,1,5,1,0,B14,50664
0,,,0.0,NA,,,0.0,8,5,1,0,B14,50672
0,,,1.0,5,,,1.0,1,5,1,0,B14,50674
0,,,1.0,5,,,1.0,1,5,1,0,B14,50677
0,,,1.0,3,,,1.0,1,5,1,0,B14,50680
0,,,1.0,3,,,1.0,1,5,1,0,B14,50683
0,,,1.0,6,,,1.0,1,5,1,0,B14,50709
0,,,1.0,6,,,1.0,1,5,1,0,B14,50712
0,,,1.0,5,,,1.0,1,5,1,0,B14,50715
0,,,1.0,3,,,1.0,1,5,1,0,B14,50718
0,,,1.0,5,,,1.0,1,5,1,0,B14,50721
0,,,0.0,NA,,,0.0,1,5,1,0,B14,50727
0,,,1.0,4,,,1.0,1,5,1,0,B14,50729
0,,,1.0,4,,,1.0,1,5,1,0,B14,50732
0,,,1.0,6,,,1.0,1,5,1,0,B14,50741
0,,,1.0,3,,,1.0,1,5,1,0,B14,50744
0,,,1.0,3,,,1.0,1,5,1,0,B14,50747
0,,,1.0,5,,,1.0,1,5,1,0,F6,53433
0,,,1.0,5,,,1.0,1,5,1,0,F6,53436
0,,,1.0,5,,,1.0,1,5,1,0,F6,53439
0,,,1.0,4,,,1.0,1,5,1,0,F6,53442
0,,,1.0,5,,,1.0,1,5,1,0,F6,53445
0,,,1.0,4,,,1.0,1,5,1,0,F6,53448
0,,,1.0,4,,,1.0,1,5,1,0,F6,53451
0,,,1.0,4,,,1.0,1,5,1,0,F6,53456
0,,,1.0,4,,,1.0,1,5,1,0,F6,53459
0,,,1.0,5,,,1.0,1,5,1,0,F6,53462
0,,,1.0,5,,,1.0,1,5,1,0,F6,53465
0,,,0.0,NA,,,0.0,10,5,1,0,F6,53477
0,,,0.0,NA,,,0.0,1,5,1,0,F6,53479
0,,,1.0,5,,,1.0,1,5,1,0,F6,53481
0,,,1.0,4,,,1.0,1,5,1,0,F6,53484
0,,,1.0,10,,,,1,5,1,0,F6,53487
0,,,1.0,4,,,1.0,1,5,1,0,F6,53490
0,,,0.0,NA,,,0.0,1,5,1,0,F6,53493
0,,,1.0,4,,,2.0,1,5,1,0,F6,53495
0,,,1.0,4,,,1.0,1,5,1,0,F6,53498
0,,,1.0,2,,,1.0,1,5,1,0,F6,53502
0,,,1.0,2,,,1.0,1,5,1,0,F6,53505
0,,,1.0,2,,,1.0,1,5,1,0,F6,53508
0,,,0.0,NA,,,0.0,1,5,1,0,F6,53513
0,,,0.0,NA,,,0.0,1,5,1,0,F6,53515
0,,,1.0,5,,,1.0,1,5,1,0,F6,53517
0,,,0.0,NA,,,0.0,1,5,1,0,F6,53522
0,,,0.0,NA,,,0.0,1,5,1,0,F6,53524
0,,,1.0,5,,,1.0,1,5,1,0,F6,53526
1,1.0,4.0,,NA,1.0,6.0,,9,5,0,0,F6,53530
0,,,1.0,6,,,5.0,1,5,1,0,F6,53531
0,,,1.0,2,,,1.0,1,5,1,0,F6,53533
0,,,1.0,4,,,1.0,1,5,1,0,F6,53535
0,,,1.0,5,,,1.0,1,5,1,0,F6,53537
0,,,1.0,3,,,1.0,1,5,1,0,F6,53539
0,,,1.0,4,,,2.0,1,5,1,0,F6,53541
0,,,1.0,5,,,1.0,1,5,1,0,F6,53543
1,1.0,4.0,,NA,1.0,4.0,,9,5,0,0,F6,53546
0,,,1.0,3,,,5.0,1,5,1,0,F6,53547
0,,,1.0,5,,,1.0,1,5,1,0,F6,53549
0,,,1.0,5,,,1.0,1,5,1,0,F6,53551
0,,,1.0,4,,,1.0,1,5,1,0,F6,53553
0,,,1.0,5,,,3.0,1,5,1,0,F6,53555
1,1.0,3.0,,NA,0.0,,,10,5,0,0,F6,53561
0,,,1.0,3,,,4.0,1,5,1,0,F6,53562
0,,,1.0,2,,,1.0,1,5,1,0,F6,53565
0,,,1.0,3,,,1.0,1,5,1,0,F6,53568
0,,,1.0,4,,,1.0,1,5,1,0,F6,53571
0,,,1.0,6,,,1.0,1,5,1,0,F6,53574
0,,,1.0,5,,,5.0,1,5,1,0,F6,53577
0,,,1.0,5,,,1.0,1,5,1,0,F6,53580
0,,,1.0,2,,,1.0,1,5,1,0,F6,53583
1,1.0,4.0,,NA,1.0,3.0,,9,5,0,0,F6,53587
0,,,1.0,4,,,5.0,1,5,1,0,F6,53588
0,,,1.0,3,,,1.0,1,5,1,0,F6,53590
0,,,1.0,6,,,3.0,1,5,1,0,F6,53592
0,,,1.0,4,,,1.0,1,5,1,0,F6,53594
1,1.0,4.0,,NA,0.0,,,9,5,0,0,F6,53597
0,,,1.0,4,,,2.0,1,5,1,0,F6,53598
0,,,1.0,2,,,1.0,1,5,1,0,F6,53603
0,,,1.0,5,,,2.0,1,5,1,0,F6,53606
0,,,1.0,2,,,1.0,1,5,1,0,F6,53609
0,,,1.0,2,,,1.0,1,5,1,0,F6,53612
0,,,0.0,NA,,,0.0,1,5,1,0,F6,53615
0,,,1.0,5,,,1.0,1,5,1,0,F6,53618
0,,,1.0,2,,,1.0,1,5,1,0,F6,53631
0,,,1.0,4,,,1.0,1,5,1,0,F6,53634
0,,,1.0,2,,,1.0,1,5,1,0,F6,53637
0,,,1.0,2,,,1.0,1,5,1,0,F6,53640
0,,,1.0,4,,,1.0,1,5,1,0,F6,53643
0,,,1.0,2,,,1.0,1,5,1,0,F6,53646
0,,,1.0,4,,,1.0,1,5,1,0,F6,53651
0,,,1.0,4,,,1.0,1,5,1,0,F6,53654
0,,,0.0,NA,,,0.0,1,5,1,0,F6,53657
0,,,1.0,6,,,1.0,1,5,1,0,F6,53661
0,,,1.0,3,,,1.0,1,5,1,0,F6,53664
0,,,1.0,6,,,1.0,1,5,1,0,F6,53667
0,,,1.0,6,,,1.0,1,5,1,0,F6,53670
0,,,1.0,3,,,1.0,1,5,1,0,F6,53673
0,,,1.0,5,,,1.0,1,5,1,0,F6,53676
1,1.0,4.0,,NA,1.0,4.0,,9,5,0,0,F6,53688
0,,,0.0,NA,,,0.0,1,5,1,0,F6,53689
0,,,1.0,3,,,1.0,1,5,1,0,F6,53690
0,,,1.0,3,,,1.0,1,5,1,0,F6,53692
0,,,1.0,3,,,2.0,1,5,1,0,F6,53694
0,,,1.0,3,,,1.0,1,5,1,0,F6,53696
1,1.0,4.0,,NA,1.0,1.0,,9,5,0,0,F6,53699
0,,,1.0,2,,,1.0,1,5,1,0,F6,53700
0,,,1.0,3,,,1.0,1,5,1,0,F6,53702
0,,,1.0,3,,,1.0,1,5,1,0,F6,53707
0,,,1.0,0,,,1.0,1,5,1,0,F6,53710
0,,,1.0,0,,,1.0,1,5,1,0,F6,53713
0,,,1.0,0,,,1.0,1,5,1,0,F6,53716
1,1.0,4.0,,NA,1.0,6.0,,9,5,0,0,F6,53720
0,,,1.0,4,,,2.0,1,5,1,0,F6,53721
0,,,1.0,6,,,1.0,1,5,1,0,F6,53723
0,,,1.0,4,,,1.0,1,5,1,0,F6,53725
0,,,1.0,6,,,2.0,1,5,1,0,F6,53727
0,,,1.0,6,,,1.0,1,5,1,0,F6,53729
0,,,1.0,4,,,1.0,1,5,1,0,F6,53731
0,,,1.0,6,,,1.0,1,5,1,0,F6,53733
0,,,0.0,NA,,,0.0,9,5,1,0,F6,53736
1,1.0,4.0,,NA,1.0,1.0,,9,5,0,0,F6,53738
0,,,1.0,4,,,2.0,1,5,1,0,F6,53739
0,,,1.0,5,,,1.0,1,5,1,0,F6,53741
0,,,1.0,2,,,1.0,1,5,1,0,F6,53745
1,1.0,4.0,,NA,1.0,2.0,,9,5,0,0,F6,53749
0,,,1.0,2,,,1.0,1,5,1,0,F6,53750
0,,,1.0,4,,,1.0,1,5,1,0,F6,53752
0,,,1.0,3,,,1.0,1,5,1,0,F6,53754
0,,,1.0,2,,,1.0,1,5,1,0,F6,53763
0,,,1.0,3,,,1.0,1,5,1,0,F6,53766
0,,,1.0,3,,,1.0,1,5,1,0,F6,53769
0,,,1.0,3,,,1.0,1,5,1,0,F6,53772
0,,,1.0,2,,,1.0,1,5,1,0,F6,53777
0,,,1.0,2,,,1.0,1,5,1,0,F6,53780
0,,,1.0,2,,,1.0,1,5,1,0,F6,53783
0,,,1.0,2,,,1.0,1,5,1,0,F6,53786
1,1.0,4.0,,NA,0.0,,,9,5,0,0,F6,53790
0,,,1.0,2,,,1.0,1,5,1,0,F6,53791
0,,,1.0,2,,,1.0,1,5,1,0,F6,53794
0,,,1.0,2,,,1.0,1,5,1,0,F6,53797
0,,,1.0,2,,,1.0,1,5,1,0,F6,53806
0,,,1.0,4,,,1.0,1,5,1,0,F6,53809
0,,,1.0,2,,,1.0,1,5,1,0,F6,53812
0,,,1.0,2,,,1.0,1,5,1,0,F6,53815
0,,,1.0,2,,,1.0,1,5,1,0,F6,53818
0,,,1.0,2,,,1.0,1,5,1,0,F6,53821
0,,,0.0,NA,,,0.0,1,5,1,0,F6,53827
0,,,1.0,6,,,1.0,1,5,1,0,F6,53829
0,,,1.0,6,,,1.0,1,5,1,0,F6,53832
0,,,1.0,6,,,1.0,1,5,1,0,F6,53835
0,,,1.0,6,,,1.0,1,5,1,0,F6,53840
0,,,1.0,4,,,1.0,1,5,1,0,F6,53849
0,,,1.0,5,,,1.0,1,5,1,0,F6,53852
0,,,1.0,5,,,1.0,1,5,1,0,F6,53855
0,,,0.0,NA,,,0.0,1,5,1,0,F6,53858
0,,,1.0,2,,,4.0,1,5,1,0,F6,53866
0,,,1.0,4,,,1.0,1,5,1,0,F6,53869
0,,,1.0,2,,,1.0,1,5,1,0,F6,53872
0,,,1.0,1,,,1.0,1,5,1,0,F6,53876
0,,,1.0,2,,,1.0,1,5,1,0,F6,53880
0,,,1.0,2,,,1.0,1,5,1,0,F6,53886
0,,,1.0,2,,,1.0,1,5,1,0,F6,53889
0,,,1.0,2,,,1.0,1,5,1,0,F6,53892
0,,,1.0,2,,,1.0,1,5,1,0,F6,53895
0,,,1.0,2,,,1.0,1,5,1,0,F6,53898
0,,,1.0,2,,,1.0,1,5,1,0,F6,53901
0,,,1.0,4,,,1.0,1,5,1,0,F6,53904
0,,,1.0,5,,,1.0,1,5,1,0,F6,53912
0,,,1.0,4,,,1.0,1,5,1,0,F6,53915
0,,,1.0,4,,,1.0,1,5,1,0,F6,53918
0,,,1.0,4,,,1.0,1,5,1,0,F6,53921
0,,,1.0,4,,,1.0,1,5,1,0,F6,53926
0,,,1.0,6,,,1.0,1,5,1,0,F6,53938
0,,,1.0,4,,,1.0,1,5,1,0,F6,53941
