Burst,Date_burst_daughter,Delta_Burst_date_child,Flowering,Flowering_Date,Lateral_GU_daughter,No_Lateral_GU,No_inflo,burst_date_mother,is_in_extremity,is_loaded,nature_ancestor,position_ancestor,position_mother,uc
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,41065
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,A,41070
yes,05-02,3.0,,NA,yes,4.0,,11,no,yes,V,A,A,41071
no,,,yes,4,,,1.0,2,yes,yes,V,A,A,41072
no,,,yes,4,,,1.0,2,yes,yes,V,A,L,41074
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,41076
no,,,yes,4,,,1.0,2,yes,yes,V,A,L,41077
no,,,yes,4,,,1.0,2,yes,yes,V,A,L,41079
yes,04-12,4.0,,NA,no,,,8,no,yes,V,A,A,41086
yes,05-02,2.0,,NA,yes,2.0,,12,no,yes,V,A,A,41087
no,,,no,NA,,,0.0,2,yes,yes,V,A,A,41088
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,41089
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,41091
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,L,41093
yes,05-02,3.0,,NA,yes,3.0,,11,no,yes,V,A,A,41094
no,,,yes,5,,,2.0,2,yes,yes,V,A,A,41095
no,,,yes,4,,,1.0,2,yes,yes,V,A,L,41097
no,,,yes,7,,,1.0,2,yes,yes,V,A,L,41099
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,41101
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,L,41104
yes,05-02,3.0,,NA,yes,4.0,,11,no,yes,V,A,A,41105
no,,,no,NA,,,0.0,2,yes,yes,V,A,A,41106
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,41107
no,,,yes,7,,,1.0,2,yes,yes,V,A,L,41108
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,41110
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,41111
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,41113
no,,,no,NA,,,0.0,8,yes,yes,V,L,A,41116
yes,04-12,4.0,,NA,no,,,8,no,yes,V,L,A,41119
yes,05-02,2.0,,NA,no,,,12,no,yes,V,L,A,41120
no,,,no,NA,,,0.0,2,yes,yes,V,L,A,41121
yes,04-11,3.0,,NA,no,,,8,no,yes,V,L,L,41123
no,,,no,NA,,,0.0,11,yes,yes,V,L,A,41124
yes,05-03,7.0,,NA,no,,,8,no,yes,V,A,A,41134
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,41135
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,41137
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41148
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41150
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41152
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41154
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,41163
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41166
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,41179
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41183
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41185
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41187
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41193
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,41209
yes,05-03,7.0,,NA,no,,,8,no,yes,F,A,L,41215
no,,,no,NA,,,0.0,3,yes,yes,F,A,A,41216
yes,05-03,7.0,,NA,yes,2.0,,8,no,yes,F,A,L,41218
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41219
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41220
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41222
yes,05-03,7.0,,NA,no,,,8,no,yes,V,L,A,41225
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,41226
yes,05-03,7.0,,NA,no,,,8,no,yes,V,L,A,41235
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,41236
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,41238
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,L,A,41249
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,V,L,A,41250
no,,,yes,7,,,1.0,2,yes,yes,V,L,A,41251
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,41253
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,41255
yes,05-02,3.0,,NA,no,,,11,no,yes,V,L,L,41257
no,,,yes,5,,,1.0,2,yes,yes,V,L,A,41258
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,L,L,41261
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,V,L,A,41262
no,,,yes,4,,,1.0,2,yes,yes,V,L,A,41263
no,,,yes,4,,,1.0,2,yes,yes,V,L,L,41265
no,,,yes,4,,,1.0,2,yes,yes,V,L,L,41267
yes,05-02,3.0,,NA,no,,,11,no,yes,V,L,L,41269
no,,,yes,4,,,2.0,2,yes,yes,V,L,A,41270
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,L,L,41273
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,V,L,A,41274
no,,,yes,4,,,1.0,2,yes,yes,V,L,A,41275
no,,,yes,4,,,1.0,2,yes,yes,V,L,L,41277
no,,,yes,4,,,1.0,2,yes,yes,V,L,L,41279
yes,05-02,3.0,,NA,no,,,11,no,yes,V,L,L,41281
no,,,yes,4,,,1.0,2,yes,yes,V,L,A,41282
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,L,L,41285
yes,05-02,3.0,,NA,yes,1.0,,11,no,yes,V,L,A,41286
no,,,yes,7,,,1.0,2,yes,yes,V,L,A,41288
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,41290
yes,05-02,3.0,,NA,no,,,11,no,yes,V,L,L,41292
no,,,yes,7,,,1.0,2,yes,yes,V,L,A,41293
no,,,yes,5,,,1.0,8,yes,yes,V,L,A,41298
no,,,yes,5,,,1.0,8,yes,yes,V,L,L,41301
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,41304
no,,,yes,5,,,1.0,8,yes,yes,V,L,A,41312
no,,,yes,7,,,1.0,8,yes,yes,V,L,A,41318
no,,,yes,7,,,1.0,8,yes,yes,V,L,L,41322
no,,,yes,4,,,1.0,8,yes,yes,V,L,L,41325
no,,,yes,4,,,1.0,8,yes,yes,V,L,L,41328
yes,05-03,3.0,,NA,no,,,12,no,yes,V,A,L,41338
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,41339
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,L,A,41344
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,V,L,L,41345
no,,,no,NA,,,0.0,2,yes,yes,V,L,A,41346
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,41347
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,41348
yes,05-02,3.0,,NA,yes,1.0,,11,no,yes,V,L,A,41349
no,,,no,NA,,,0.0,2,yes,yes,V,L,A,41350
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,41351
no,,,no,NA,,,0.0,11,yes,yes,F,A,A,41367
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41369
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41371
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41373
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41375
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41377
yes,05-03,7.0,,NA,no,,,8,no,yes,F,A,L,41379
no,,,no,NA,,,0.0,3,yes,yes,F,A,A,41380
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,F,A,A,41391
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41392
yes,05-03,2.0,,NA,yes,1.0,,1,no,yes,F,A,L,41393
no,,,no,NA,,,0.0,3,yes,yes,F,A,A,41394
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41395
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41397
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41400
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41402
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41404
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41407
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41411
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41413
no,,,yes,7,,,1.0,2,yes,yes,F,L,L,41417
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41420
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41422
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41424
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41426
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41432
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41434
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41439
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41441
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41443
yes,05-02,3.0,,NA,yes,3.0,,11,no,yes,F,A,L,41445
no,,,no,NA,,,0.0,2,yes,yes,F,A,A,41446
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41447
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41448
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41449
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,F,L,A,41453
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41454
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41455
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,41457
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41464
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41466
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41473
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41476
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,41478
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,41481
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41484
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,41488
no,,,yes,4,,,1.0,2,yes,yes,F,L,L,41491
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,41494
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,41497
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,41500
no,,,yes,4,,,1.0,2,yes,yes,F,L,L,41503
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,41508
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,41511
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41521
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41523
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41525
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41527
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41529
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41533
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41535
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41537
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41543
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41551
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41553
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41555
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41557
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41559
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41561
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41563
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41565
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41567
yes,04-11,3.0,,NA,no,,,8,no,yes,F,A,L,41580
yes,05-02,3.0,,NA,yes,6.0,,11,no,yes,F,A,A,41581
no,,,no,NA,,,0.0,2,yes,yes,F,A,A,41582
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41583
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41584
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41585
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41586
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41587
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41588
yes,05-02,3.0,,NA,yes,1.0,,11,no,yes,F,A,L,41590
no,,,no,NA,,,0.0,2,yes,yes,F,A,A,41591
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41592
yes,05-02,3.0,,NA,no,,,11,no,yes,F,A,L,41594
no,,,no,NA,,,0.0,2,yes,yes,F,A,A,41595
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41597
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41604
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41606
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41608
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41611
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41613
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41615
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41617
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41619
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41623
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41625
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,41629
no,,,yes,7,,,1.0,2,yes,yes,F,L,L,41632
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41635
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,41637
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,41643
no,,,yes,4,,,1.0,2,yes,yes,V,A,L,41646
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41651
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,41653
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41656
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41658
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41661
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41663
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41666
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41668
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41673
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41676
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41678
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41680
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41683
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41686
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41688
no,,,yes,8,,,1.0,2,yes,yes,F,A,L,41699
no,,,yes,10,,,1.0,2,yes,yes,F,A,L,41702
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41705
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41707
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41709
yes,05-02,6.0,,NA,yes,3.0,,8,no,yes,V,L,A,41712
no,,,no,NA,,,0.0,2,yes,yes,V,L,A,41713
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,41714
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,41715
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,41716
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41720
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41722
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41724
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41730
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41732
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41734
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41740
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41742
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41744
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41746
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41748
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41750
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,41754
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,41757
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41762
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41764
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41767
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41770
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41772
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41789
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41792
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41795
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41797
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,41802
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,41805
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,41808
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41813
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,41815
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,41822
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,41824
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,41826
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,41831
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,41837
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,41840
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,41843
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,41846
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41869
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,41871
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,41873
no,,,yes,7,,,1.0,2,yes,yes,F,L,L,41888
no,,,yes,7,,,1.0,2,yes,yes,F,L,L,41891
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41898
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,41901
no,,,yes,7,,,1.0,2,yes,yes,V,L,L,41923
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41928
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41931
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41934
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41937
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,41940
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,41949
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,41953
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,41956
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41963
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41966
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41969
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41972
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41983
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41986
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,41989
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41991
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,41994
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42004
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42006
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42012
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42014
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42016
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42018
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42020
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42022
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,42028
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42031
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42033
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42035
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42037
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42039
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42054
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42057
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42060
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42063
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42070
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42073
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,42078
no,,,yes,8,,,1.0,3,yes,yes,V,A,L,42090
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,42093
no,,,yes,8,,,1.0,3,yes,yes,V,A,L,42095
no,,,yes,5,,,1.0,3,yes,yes,V,A,L,42101
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,42106
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,42109
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,42112
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,42115
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42118
no,,,yes,12,,,1.0,3,yes,yes,F,A,L,42120
no,,,yes,12,,,1.0,3,yes,yes,F,A,L,42123
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,42128
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,42130
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,42134
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,42136
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,42138
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42144
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42147
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42150
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42153
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,42161
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,42164
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,42167
no,,,yes,1,,,1.0,3,yes,yes,F,A,L,42170
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,42173
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,42178
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,42181
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,42184
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,42187
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,42191
no,,,yes,7,,,1.0,3,yes,yes,V,L,L,42193
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,42201
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42204
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42206
yes,05-02,3.0,,NA,no,,,11,no,yes,F,L,A,42211
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,42212
yes,05-02,3.0,,NA,yes,3.0,,11,no,yes,F,L,L,42215
no,,,yes,12,,,1.0,2,yes,yes,F,L,A,42216
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,42218
no,,,yes,12,,,1.0,2,yes,yes,F,L,L,42220
no,,,yes,7,,,1.0,2,yes,yes,F,L,L,42222
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,42228
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,42231
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,42235
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42237
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42240
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42243
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42246
no,,,yes,5,,,1.0,3,yes,yes,V,A,L,42254
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42259
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,42261
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,42264
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42267
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,42270
no,,,yes,8,,,1.0,3,yes,yes,F,L,L,42275
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,42278
no,,,yes,8,,,1.0,3,yes,yes,F,L,L,42280
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,42285
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,42288
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,42294
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42297
yes,05-03,7.0,,NA,yes,2.0,,8,no,yes,F,A,L,42300
no,,,yes,5,,,1.0,3,yes,yes,F,A,A,42301
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42303
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42304
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42306
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42308
no,,,yes,1,,,1.0,3,yes,yes,F,A,L,42313
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42316
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42318
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42320
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42327
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,42330
yes,05-03,2.0,,NA,yes,5.0,,1,no,yes,F,A,L,42333
no,,,yes,7,,,1.0,3,yes,yes,F,A,A,42334
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,42336
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,42338
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,42340
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,42342
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,42344
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,42352
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,42365
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42369
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42372
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42375
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42378
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42381
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42384
yes,05-02,4.0,,NA,yes,4.0,,10,no,yes,F,A,L,42387
no,,,yes,5,,,1.0,2,yes,yes,F,A,A,42388
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42390
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42392
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42394
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42396
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,42401
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,42404
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,42409
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,42414
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,42417
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,42420
no,,,yes,4,,,1.0,3,yes,yes,F,A,L,42423
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42429
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42432
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42435
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42438
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42441
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42444
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42447
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42450
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42453
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,42456
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,42460
