DATE;HOUR;GR;PAR;T;RH;DATETIME
01/01/2002;11;138;881.82;27.2;79;01/01/2002 11:00
01/01/2002;12;204;1303.56;27;75;01/01/2002 12:00
01/01/2002;13;302;1929.78;28.3;65;01/01/2002 13:00
01/01/2002;14;234;1495.26;27.7;72;01/01/2002 14:00
01/01/2002;15;158;1009.62;29.1;72;01/01/2002 15:00
01/01/2002;16;126;805.14;25.3;82;01/01/2002 16:00
01/01/2002;17;52;332.28;25.9;83;01/01/2002 17:00
01/01/2002;18;42;268.38;25;80;01/01/2002 18:00
01/01/2002;19;8;51.12;24.7;85;01/01/2002 19:00
01/01/2002;20;0;0;24;90;01/01/2002 20:00
01/01/2002;21;0;0;22.6;97;01/01/2002 21:00
01/01/2002;22;0;0;23.1;100;01/01/2002 22:00
01/01/2002;23;0;0;22.7;100;01/01/2002 23:00
01/01/2002;24;0;0;22.7;100;02/01/2002 00:00
02/01/2002;1;0;0;23.1;97;02/01/2002 01:00
02/01/2002;2;0;0;23.9;87;02/01/2002 02:00
02/01/2002;3;0;0;22.8;90;02/01/2002 03:00
02/01/2002;4;0;0;22.9;90;02/01/2002 04:00
02/01/2002;5;0;0;23.3;87;02/01/2002 05:00
02/01/2002;6;2;12.78;23;88;02/01/2002 06:00
02/01/2002;7;20;127.8;25.1;76;02/01/2002 07:00
02/01/2002;8;44;281.16;25.8;70;02/01/2002 08:00
02/01/2002;9;72;460.08;25.8;82;02/01/2002 09:00
02/01/2002;10;136;869.04;26.6;78;02/01/2002 10:00
02/01/2002;11;122;779.58;25.9;84;02/01/2002 11:00
02/01/2002;12;146;932.94;26.5;85;02/01/2002 12:00
02/01/2002;13;178;1137.42;27;76;02/01/2002 13:00
02/01/2002;14;178;1137.42;26.9;77;02/01/2002 14:00
02/01/2002;15;130;830.7;26.8;75;02/01/2002 15:00
02/01/2002;16;78;498.42;27;71;02/01/2002 16:00
02/01/2002;17;74;472.86;27.4;72;02/01/2002 17:00
02/01/2002;18;50;319.5;26.8;71;02/01/2002 18:00
02/01/2002;19;12;76.68;25.3;81;02/01/2002 19:00
02/01/2002;20;0;0;24.3;89;02/01/2002 20:00
02/01/2002;21;0;0;24.3;91;02/01/2002 21:00
02/01/2002;22;0;0;23.8;91;02/01/2002 22:00
02/01/2002;23;0;0;23.8;86;02/01/2002 23:00
02/01/2002;24;0;0;23.5;86;03/01/2002 00:00
03/01/2002;1;0;0;24;84;03/01/2002 01:00
03/01/2002;2;0;0;23.7;83;03/01/2002 02:00
03/01/2002;3;0;0;23.5;86;03/01/2002 03:00
03/01/2002;4;0;0;23.7;84;03/01/2002 04:00
03/01/2002;5;0;0;23.4;84;03/01/2002 05:00
03/01/2002;6;0;0;23.7;84;03/01/2002 06:00
03/01/2002;7;30;191.7;25.1;84;03/01/2002 07:00
03/01/2002;8;96;613.44;28.3;71;03/01/2002 08:00
03/01/2002;9;144;920.16;28.6;67;03/01/2002 09:00
03/01/2002;10;224;1431.36;28.7;67;03/01/2002 10:00
03/01/2002;11;318;2032.02;28.6;68;03/01/2002 11:00
03/01/2002;12;354;2262.06;29.6;64;03/01/2002 12:00
03/01/2002;13;328;2095.92;29.8;66;03/01/2002 13:00
03/01/2002;14;278;1776.42;28.9;69;03/01/2002 14:00
03/01/2002;15;178;1137.42;28.3;71;03/01/2002 15:00
03/01/2002;16;218;1393.02;29.3;71;03/01/2002 16:00
03/01/2002;17;94;600.66;27.7;73;03/01/2002 17:00
03/01/2002;18;76;485.64;27.5;75;03/01/2002 18:00
03/01/2002;19;22;140.58;26.3;79;03/01/2002 19:00
03/01/2002;20;2;12.78;24.8;89;03/01/2002 20:00
03/01/2002;21;0;0;23.7;93;03/01/2002 21:00
03/01/2002;22;0;0;24.1;94;03/01/2002 22:00
03/01/2002;23;0;0;23.7;94;03/01/2002 23:00
03/01/2002;24;0;0;23.7;92;04/01/2002 00:00
04/01/2002;1;0;0;23.8;92;04/01/2002 01:00
04/01/2002;2;0;0;22.9;95;04/01/2002 02:00
04/01/2002;3;0;0;22.9;98;04/01/2002 03:00
04/01/2002;4;0;0;23;94;04/01/2002 04:00
04/01/2002;5;0;0;23.4;87;04/01/2002 05:00
04/01/2002;6;0;0;23.9;81;04/01/2002 06:00
04/01/2002;7;20;127.8;25.7;80;04/01/2002 07:00
04/01/2002;8;90;575.1;28.7;65;04/01/2002 08:00
04/01/2002;9;180;1150.2;30.4;65;04/01/2002 09:00
04/01/2002;10;282;1801.98;29.6;69;04/01/2002 10:00
04/01/2002;11;260;1661.4;30.3;67;04/01/2002 11:00
04/01/2002;12;224;1431.36;29.9;67;04/01/2002 12:00
04/01/2002;13;306;1955.34;29.7;66;04/01/2002 13:00
04/01/2002;14;238;1520.82;30.2;63;04/01/2002 14:00
04/01/2002;15;328;2095.92;29.8;68;04/01/2002 15:00
04/01/2002;16;270;1725.3;30.1;65;04/01/2002 16:00
04/01/2002;17;158;1009.62;29.8;65;04/01/2002 17:00
04/01/2002;18;90;575.1;29.3;68;04/01/2002 18:00
04/01/2002;19;16;102.24;27.3;78;04/01/2002 19:00
04/01/2002;20;0;0;25.8;87;04/01/2002 20:00
04/01/2002;21;0;0;25.3;92;04/01/2002 21:00
04/01/2002;22;0;0;25.3;93;04/01/2002 22:00
04/01/2002;23;0;0;24.9;90;04/01/2002 23:00
04/01/2002;24;0;0;24.3;87;05/01/2002 00:00
05/01/2002;1;0;0;24.5;89;05/01/2002 01:00
05/01/2002;2;0;0;24.4;82;05/01/2002 02:00
05/01/2002;3;0;0;24.6;85;05/01/2002 03:00
05/01/2002;4;0;0;23.6;96;05/01/2002 04:00
05/01/2002;5;0;0;23.2;99;05/01/2002 05:00
05/01/2002;6;0;0;22.9;100;05/01/2002 06:00
05/01/2002;7;20;127.8;26;92;05/01/2002 07:00
05/01/2002;8;80;511.2;28.7;69;05/01/2002 08:00
05/01/2002;9;80;511.2;25.8;85;05/01/2002 09:00
05/01/2002;10;184;1175.76;29.9;73;05/01/2002 10:00
05/01/2002;11;350;2236.5;31.5;64;05/01/2002 11:00
05/01/2002;12;404;2581.56;30.1;71;05/01/2002 12:00
05/01/2002;13;216;1380.24;24.8;87;05/01/2002 13:00
05/01/2002;14;206;1316.34;26.9;84;05/01/2002 14:00
05/01/2002;15;244;1559.16;27.8;82;05/01/2002 15:00
05/01/2002;16;286;1827.54;28.5;79;05/01/2002 16:00
05/01/2002;17;230;1469.7;28.2;76;05/01/2002 17:00
05/01/2002;18;124;792.36;27.1;74;05/01/2002 18:00
05/01/2002;19;36;230.04;25.5;78;05/01/2002 19:00
05/01/2002;20;0;0;24.7;82;05/01/2002 20:00
05/01/2002;21;0;0;24.4;86;05/01/2002 21:00
05/01/2002;22;0;0;23.9;88;05/01/2002 22:00
05/01/2002;23;0;0;22.7;91;05/01/2002 23:00
05/01/2002;24;0;0;23.3;88;06/01/2002 00:00
06/01/2002;1;0;0;22;92;06/01/2002 01:00
06/01/2002;2;0;0;22.1;95;06/01/2002 02:00
06/01/2002;3;0;0;22;94;06/01/2002 03:00
06/01/2002;4;0;0;21.7;92;06/01/2002 04:00
06/01/2002;5;0;0;21.6;91;06/01/2002 05:00
06/01/2002;6;2;12.78;22.4;87;06/01/2002 06:00
06/01/2002;7;38;242.82;25;80;06/01/2002 07:00
06/01/2002;8;128;817.92;27.2;67;06/01/2002 08:00
06/01/2002;9;216;1380.24;28.8;66;06/01/2002 09:00
06/01/2002;10;252;1610.28;28.1;70;06/01/2002 10:00
06/01/2002;11;240;1533.6;28.3;66;06/01/2002 11:00
06/01/2002;12;376;2402.64;28.3;68;06/01/2002 12:00
06/01/2002;13;362;2313.18;28.1;70;06/01/2002 13:00
06/01/2002;14;200;1278;26.9;73;06/01/2002 14:00
06/01/2002;15;98;626.22;26.6;73;06/01/2002 15:00
06/01/2002;16;50;319.5;26.6;74;06/01/2002 16:00
06/01/2002;17;48;306.72;26.3;74;06/01/2002 17:00
06/01/2002;18;40;255.6;26.4;75;06/01/2002 18:00
06/01/2002;19;10;63.9;25.9;75;06/01/2002 19:00
06/01/2002;20;0;0;25.6;78;06/01/2002 20:00
06/01/2002;21;0;0;24.9;81;06/01/2002 21:00
06/01/2002;22;0;0;23.5;88;06/01/2002 22:00
06/01/2002;23;0;0;22.9;92;06/01/2002 23:00
06/01/2002;24;0;0;22.6;90;07/01/2002 00:00
07/01/2002;1;0;0;22.4;87;07/01/2002 01:00
07/01/2002;2;0;0;22.3;88;07/01/2002 02:00
07/01/2002;3;0;0;22;90;07/01/2002 03:00
07/01/2002;4;0;0;21.7;93;07/01/2002 04:00
07/01/2002;5;0;0;21.6;91;07/01/2002 05:00
07/01/2002;6;0;0;21.3;93;07/01/2002 06:00
07/01/2002;7;34;217.26;25.6;82;07/01/2002 07:00
07/01/2002;8;126;805.14;28.2;69;07/01/2002 08:00
07/01/2002;9;210;1341.9;29.8;63;07/01/2002 09:00
07/01/2002;10;284;1814.76;31.3;59;07/01/2002 10:00
07/01/2002;11;348;2223.72;31.7;54;07/01/2002 11:00
07/01/2002;12;370;2364.3;30.7;52;07/01/2002 12:00
07/01/2002;13;390;2492.1;31.2;55;07/01/2002 13:00
07/01/2002;14;296;1891.44;29.3;63;07/01/2002 14:00
07/01/2002;15;184;1175.76;30.1;68;07/01/2002 15:00
07/01/2002;16;150;958.5;28.9;75;07/01/2002 16:00
07/01/2002;17;74;472.86;27.7;74;07/01/2002 17:00
07/01/2002;18;16;102.24;27.4;76;07/01/2002 18:00
07/01/2002;19;6;38.34;26.3;83;07/01/2002 19:00
07/01/2002;20;0;0;25.9;86;07/01/2002 20:00
07/01/2002;21;0;0;25.3;88;07/01/2002 21:00
07/01/2002;22;0;0;25.3;88;07/01/2002 22:00
07/01/2002;23;0;0;24.5;89;07/01/2002 23:00
07/01/2002;24;0;0;24.1;91;08/01/2002 00:00
08/01/2002;1;0;0;24.3;93;08/01/2002 01:00
08/01/2002;2;0;0;24.5;94;08/01/2002 02:00
08/01/2002;3;0;0;23.7;96;08/01/2002 03:00
08/01/2002;4;0;0;23.8;96;08/01/2002 04:00
08/01/2002;5;0;0;22.9;96;08/01/2002 05:00
08/01/2002;6;2;12.78;23.3;95;08/01/2002 06:00
08/01/2002;7;28;178.92;25.7;90;08/01/2002 07:00
08/01/2002;8;72;460.08;27.1;78;08/01/2002 08:00
08/01/2002;9;182;1162.98;29.5;66;08/01/2002 09:00
08/01/2002;10;250;1597.5;29.1;58;08/01/2002 10:00
08/01/2002;11;172;1099.08;30;59;08/01/2002 11:00
08/01/2002;12;70;447.3;27.8;74;08/01/2002 12:00
08/01/2002;13;280;1789.2;30.8;57;08/01/2002 13:00
08/01/2002;14;328;2095.92;29.5;59;08/01/2002 14:00
08/01/2002;15;130;830.7;28.6;65;08/01/2002 15:00
08/01/2002;16;146;932.94;27.9;68;08/01/2002 16:00
08/01/2002;17;154;984.06;27.2;67;08/01/2002 17:00
08/01/2002;18;60;383.4;26.3;70;08/01/2002 18:00
08/01/2002;19;18;115.02;24.8;74;08/01/2002 19:00
08/01/2002;20;0;0;24.6;74;08/01/2002 20:00
08/01/2002;21;0;0;23.1;78;08/01/2002 21:00
08/01/2002;22;0;0;22.6;89;08/01/2002 22:00
08/01/2002;23;0;0;21.2;90;08/01/2002 23:00
08/01/2002;24;0;0;22.5;76;09/01/2002 00:00
09/01/2002;1;0;0;22.7;71;09/01/2002 01:00
09/01/2002;2;0;0;22;77;09/01/2002 02:00
09/01/2002;3;0;0;22;76;09/01/2002 03:00
09/01/2002;4;0;0;21.4;82;09/01/2002 04:00
09/01/2002;5;0;0;21;81;09/01/2002 05:00
09/01/2002;6;0;0;21.1;82;09/01/2002 06:00
09/01/2002;7;42;268.38;24.8;73;09/01/2002 07:00
09/01/2002;8;120;766.8;27.4;63;09/01/2002 08:00
09/01/2002;9;206;1316.34;28;58;09/01/2002 09:00
09/01/2002;10;276;1763.64;28.3;62;09/01/2002 10:00
09/01/2002;11;354;2262.06;30.2;58;09/01/2002 11:00
09/01/2002;12;386;2466.54;29;61;09/01/2002 12:00
09/01/2002;13;386;2466.54;29.5;61;09/01/2002 13:00
09/01/2002;14;320;2044.8;28.9;64;09/01/2002 14:00
09/01/2002;15;302;1929.78;28.5;61;09/01/2002 15:00
09/01/2002;16;220;1405.8;28.5;63;09/01/2002 16:00
09/01/2002;17;178;1137.42;26.8;69;09/01/2002 17:00
09/01/2002;18;92;587.88;26.4;71;09/01/2002 18:00
09/01/2002;19;26;166.14;25.2;74;09/01/2002 19:00
09/01/2002;20;0;0;24.3;77;09/01/2002 20:00
09/01/2002;21;0;0;24.3;76;09/01/2002 21:00
09/01/2002;22;0;0;22.4;85;09/01/2002 22:00
09/01/2002;23;0;0;23.4;82;09/01/2002 23:00
09/01/2002;24;0;0;21.9;82;10/01/2002 00:00
10/01/2002;1;0;0;20.8;80;10/01/2002 01:00
10/01/2002;2;0;0;21.2;81;10/01/2002 02:00
10/01/2002;3;0;0;21.7;76;10/01/2002 03:00
10/01/2002;4;0;0;20.9;79;10/01/2002 04:00
10/01/2002;5;0;0;21.9;80;10/01/2002 05:00
10/01/2002;6;0;0;21.7;81;10/01/2002 06:00
10/01/2002;7;20;127.8;23.9;77;10/01/2002 07:00
10/01/2002;8;86;549.54;26.7;66;10/01/2002 08:00
10/01/2002;9;146;932.94;27.7;57;10/01/2002 09:00
10/01/2002;10;170;1086.3;27.6;60;10/01/2002 10:00
10/01/2002;11;244;1559.16;29.4;59;10/01/2002 11:00
10/01/2002;12;408;2607.12;29.6;54;10/01/2002 12:00
10/01/2002;13;402;2568.78;29.9;59;10/01/2002 13:00
10/01/2002;14;318;2032.02;29.6;61;10/01/2002 14:00
10/01/2002;15;326;2083.14;29.3;59;10/01/2002 15:00
10/01/2002;16;266;1699.74;27.4;64;10/01/2002 16:00
10/01/2002;17;188;1201.32;27.5;64;10/01/2002 17:00
10/01/2002;18;132;843.48;27.1;67;10/01/2002 18:00
10/01/2002;19;36;230.04;24.9;73;10/01/2002 19:00
10/01/2002;20;0;0;24.2;79;10/01/2002 20:00
10/01/2002;21;0;0;24.1;76;10/01/2002 21:00
10/01/2002;22;0;0;23.6;79;10/01/2002 22:00
10/01/2002;23;0;0;23.4;76;10/01/2002 23:00
10/01/2002;24;0;0;20.7;77;11/01/2002 00:00
11/01/2002;1;0;0;20.8;81;11/01/2002 01:00
11/01/2002;2;0;0;19.9;82;11/01/2002 02:00
11/01/2002;3;0;0;20.5;79;11/01/2002 03:00
11/01/2002;4;0;0;21;76;11/01/2002 04:00
11/01/2002;5;0;0;20.2;78;11/01/2002 05:00
11/01/2002;6;0;0;20.4;77;11/01/2002 06:00
11/01/2002;7;38;242.82;24.3;69;11/01/2002 07:00
11/01/2002;8;122;779.58;27.3;61;11/01/2002 08:00
11/01/2002;9;212;1354.68;27.8;63;11/01/2002 09:00
11/01/2002;10;292;1865.88;28.9;61;11/01/2002 10:00
11/01/2002;11;352;2249.28;29.6;59;11/01/2002 11:00
11/01/2002;12;392;2504.88;29.1;57;11/01/2002 12:00
11/01/2002;13;398;2543.22;29.4;54;11/01/2002 13:00
11/01/2002;14;384;2453.76;29.5;57;11/01/2002 14:00
11/01/2002;15;366;2338.74;29.4;56;11/01/2002 15:00
11/01/2002;16;186;1188.54;26.9;62;11/01/2002 16:00
11/01/2002;17;124;792.36;26.8;63;11/01/2002 17:00
11/01/2002;18;88;562.32;25.3;69;11/01/2002 18:00
11/01/2002;19;18;115.02;24.5;72;11/01/2002 19:00
11/01/2002;20;0;0;23.7;78;11/01/2002 20:00
11/01/2002;21;0;0;23.1;81;11/01/2002 21:00
11/01/2002;22;0;0;21.6;86;11/01/2002 22:00
11/01/2002;23;0;0;22.1;93;11/01/2002 23:00
11/01/2002;24;0;0;22.2;90;12/01/2002 00:00
12/01/2002;1;0;0;22;84;12/01/2002 01:00
12/01/2002;2;0;0;20.8;82;12/01/2002 02:00
12/01/2002;3;0;0;22.3;84;12/01/2002 03:00
12/01/2002;4;0;0;22.3;82;12/01/2002 04:00
12/01/2002;5;0;0;22.2;79;12/01/2002 05:00
12/01/2002;6;0;0;22.3;78;12/01/2002 06:00
12/01/2002;7;36;230.04;24.1;72;12/01/2002 07:00
12/01/2002;8;126;805.14;25.6;69;12/01/2002 08:00
12/01/2002;9;206;1316.34;26.4;67;12/01/2002 09:00
12/01/2002;10;220;1405.8;26.9;67;12/01/2002 10:00
12/01/2002;11;354;2262.06;27.9;57;12/01/2002 11:00
12/01/2002;12;392;2504.88;27.5;61;12/01/2002 12:00
12/01/2002;13;398;2543.22;29.1;59;12/01/2002 13:00
12/01/2002;14;382;2440.98;28.5;59;12/01/2002 14:00
12/01/2002;15;214;1367.46;26.4;65;12/01/2002 15:00
12/01/2002;16;164;1047.96;27.4;65;12/01/2002 16:00
12/01/2002;17;136;869.04;26.4;67;12/01/2002 17:00
12/01/2002;18;82;523.98;25.8;67;12/01/2002 18:00
12/01/2002;19;30;191.7;24.2;77;12/01/2002 19:00
12/01/2002;20;0;0;24.5;72;12/01/2002 20:00
12/01/2002;21;0;0;23;82;12/01/2002 21:00
12/01/2002;22;0;0;22.7;83;12/01/2002 22:00
12/01/2002;23;0;0;22.2;83;12/01/2002 23:00
12/01/2002;24;0;0;22.8;80;13/01/2002 00:00
13/01/2002;1;0;0;20.9;78;13/01/2002 01:00
13/01/2002;2;0;0;21.4;77;13/01/2002 02:00
13/01/2002;3;0;0;20.5;83;13/01/2002 03:00
13/01/2002;4;0;0;20.1;83;13/01/2002 04:00
13/01/2002;5;0;0;20.2;78;13/01/2002 05:00
13/01/2002;6;0;0;21.2;76;13/01/2002 06:00
13/01/2002;7;22;140.58;22.6;84;13/01/2002 07:00
13/01/2002;8;108;690.12;25.9;76;13/01/2002 08:00
13/01/2002;9;140;894.6;26.3;74;13/01/2002 09:00
13/01/2002;10;268;1712.52;27.3;70;13/01/2002 10:00
13/01/2002;11;166;1060.74;27.7;69;13/01/2002 11:00
13/01/2002;12;242;1546.38;28.5;61;13/01/2002 12:00
13/01/2002;13;114;728.46;26.7;71;13/01/2002 13:00
13/01/2002;14;88;562.32;26.9;69;13/01/2002 14:00
13/01/2002;15;108;690.12;27.4;70;13/01/2002 15:00
13/01/2002;16;106;677.34;27.3;68;13/01/2002 16:00
13/01/2002;17;92;587.88;26.8;69;13/01/2002 17:00
13/01/2002;18;48;306.72;26.3;73;13/01/2002 18:00
13/01/2002;19;26;166.14;25.4;73;13/01/2002 19:00
13/01/2002;20;0;0;24.2;78;13/01/2002 20:00
13/01/2002;21;0;0;24.1;80;13/01/2002 21:00
13/01/2002;22;0;0;23.1;85;13/01/2002 22:00
13/01/2002;23;0;0;22.3;87;13/01/2002 23:00
13/01/2002;24;0;0;22;89;14/01/2002 00:00
14/01/2002;1;0;0;22;90;14/01/2002 01:00
14/01/2002;2;0;0;21.8;86;14/01/2002 02:00
14/01/2002;3;0;0;21.4;84;14/01/2002 03:00
14/01/2002;4;0;0;21.2;87;14/01/2002 04:00
14/01/2002;5;0;0;21.1;85;14/01/2002 05:00
14/01/2002;6;2;12.78;21.3;85;14/01/2002 06:00
14/01/2002;7;34;217.26;24;75;14/01/2002 07:00
14/01/2002;8;118;754.02;27.4;65;14/01/2002 08:00
14/01/2002;9;202;1290.78;27.6;62;14/01/2002 09:00
14/01/2002;10;286;1827.54;29;56;14/01/2002 10:00
14/01/2002;11;270;1725.3;30.4;61;14/01/2002 11:00
14/01/2002;12;272;1738.08;28.8;61;14/01/2002 12:00
14/01/2002;13;278;1776.42;28.6;58;14/01/2002 13:00
14/01/2002;14;106;677.34;27.4;65;14/01/2002 14:00
14/01/2002;15;130;830.7;27.5;63;14/01/2002 15:00
14/01/2002;16;40;255.6;27.2;68;14/01/2002 16:00
14/01/2002;17;80;511.2;27.3;67;14/01/2002 17:00
14/01/2002;18;98;626.22;27.9;67;14/01/2002 18:00
14/01/2002;19;38;242.82;25.7;72;14/01/2002 19:00
14/01/2002;20;0;0;23.9;81;14/01/2002 20:00
14/01/2002;21;0;0;24.6;80;14/01/2002 21:00
14/01/2002;22;0;0;22.8;88;14/01/2002 22:00
14/01/2002;23;0;0;22.8;82;14/01/2002 23:00
14/01/2002;24;0;0;22.3;79;15/01/2002 00:00
15/01/2002;1;0;0;21.6;82;15/01/2002 01:00
15/01/2002;2;0;0;21.9;78;15/01/2002 02:00
15/01/2002;3;0;0;21.5;79;15/01/2002 03:00
15/01/2002;4;0;0;20.9;81;15/01/2002 04:00
15/01/2002;5;0;0;20.7;84;15/01/2002 05:00
15/01/2002;6;0;0;21.2;83;15/01/2002 06:00
15/01/2002;7;34;217.26;24.5;75;15/01/2002 07:00
15/01/2002;8;118;754.02;27.6;67;15/01/2002 08:00
15/01/2002;9;204;1303.56;29.1;66;15/01/2002 09:00
15/01/2002;10;242;1546.38;29.6;68;15/01/2002 10:00
15/01/2002;11;348;2223.72;29.2;65;15/01/2002 11:00
15/01/2002;12;272;1738.08;28.3;66;15/01/2002 12:00
15/01/2002;13;348;2223.72;28.8;69;15/01/2002 13:00
15/01/2002;14;258;1648.62;28.1;70;15/01/2002 14:00
15/01/2002;15;278;1776.42;29.7;66;15/01/2002 15:00
15/01/2002;16;268;1712.52;28.2;67;15/01/2002 16:00
15/01/2002;17;144;920.16;28.3;68;15/01/2002 17:00
15/01/2002;18;90;575.1;26.5;70;15/01/2002 18:00
15/01/2002;19;18;115.02;25.8;74;15/01/2002 19:00
15/01/2002;20;0;0;24.2;79;15/01/2002 20:00
15/01/2002;21;0;0;24;84;15/01/2002 21:00
15/01/2002;22;0;0;23.2;81;15/01/2002 22:00
15/01/2002;23;0;0;22;83;15/01/2002 23:00
15/01/2002;24;0;0;21.8;79;16/01/2002 00:00
16/01/2002;1;0;0;23.2;76;16/01/2002 01:00
16/01/2002;2;0;0;22.2;77;16/01/2002 02:00
16/01/2002;3;0;0;21.9;77;16/01/2002 03:00
16/01/2002;4;0;0;21.7;78;16/01/2002 04:00
16/01/2002;5;0;0;21.2;77;16/01/2002 05:00
16/01/2002;6;0;0;21.7;79;16/01/2002 06:00
16/01/2002;7;30;191.7;23.8;73;16/01/2002 07:00
16/01/2002;8;90;575.1;27.3;73;16/01/2002 08:00
16/01/2002;9;150;958.5;27.7;67;16/01/2002 09:00
16/01/2002;10;200;1278;29.8;61;16/01/2002 10:00
16/01/2002;11;282;1801.98;29.7;55;16/01/2002 11:00
16/01/2002;12;380;2428.2;30.2;56;16/01/2002 12:00
16/01/2002;13;392;2504.88;29.9;56;16/01/2002 13:00
16/01/2002;14;376;2402.64;30.1;55;16/01/2002 14:00
16/01/2002;15;332;2121.48;30.8;53;16/01/2002 15:00
16/01/2002;16;270;1725.3;29.2;56;16/01/2002 16:00
16/01/2002;17;188;1201.32;29.6;57;16/01/2002 17:00
16/01/2002;18;96;613.44;27.3;62;16/01/2002 18:00
16/01/2002;19;22;140.58;26.1;66;16/01/2002 19:00
16/01/2002;20;0;0;24.1;74;16/01/2002 20:00
16/01/2002;21;0;0;23.7;77;16/01/2002 21:00
16/01/2002;22;0;0;23.2;78;16/01/2002 22:00
16/01/2002;23;0;0;23;76;16/01/2002 23:00
16/01/2002;24;0;0;23.1;75;17/01/2002 00:00
17/01/2002;1;0;0;22.3;78;17/01/2002 01:00
17/01/2002;2;0;0;22.3;76;17/01/2002 02:00
17/01/2002;3;0;0;22;74;17/01/2002 03:00
17/01/2002;4;0;0;21.5;74;17/01/2002 04:00
17/01/2002;5;0;0;20.9;74;17/01/2002 05:00
17/01/2002;6;0;0;21.3;78;17/01/2002 06:00
17/01/2002;7;34;217.26;23.7;66;17/01/2002 07:00
17/01/2002;8;118;754.02;27.7;55;17/01/2002 08:00
17/01/2002;9;152;971.28;26.1;74;17/01/2002 09:00
17/01/2002;10;238;1520.82;27.7;66;17/01/2002 10:00
17/01/2002;11;320;2044.8;29;61;17/01/2002 11:00
17/01/2002;12;304;1942.56;29.5;61;17/01/2002 12:00
17/01/2002;13;348;2223.72;29.5;62;17/01/2002 13:00
17/01/2002;14;386;2466.54;28.6;60;17/01/2002 14:00
17/01/2002;15;340;2172.6;28.2;56;17/01/2002 15:00
17/01/2002;16;270;1725.3;29.1;52;17/01/2002 16:00
17/01/2002;17;194;1239.66;28.3;61;17/01/2002 17:00
17/01/2002;18;106;677.34;26.9;64;17/01/2002 18:00
17/01/2002;19;28;178.92;25;70;17/01/2002 19:00
17/01/2002;20;0;0;25.1;45;17/01/2002 20:00
17/01/2002;21;0;0;23.6;57;17/01/2002 21:00
17/01/2002;22;0;0;21.5;64;17/01/2002 22:00
17/01/2002;23;0;0;20.9;60;17/01/2002 23:00
17/01/2002;24;0;0;20.2;58;18/01/2002 00:00
18/01/2002;1;0;0;23.1;73;18/01/2002 01:00
18/01/2002;2;0;0;22.6;76;18/01/2002 02:00
18/01/2002;3;0;0;20.9;71;18/01/2002 03:00
18/01/2002;4;0;0;19.7;58;18/01/2002 04:00
18/01/2002;5;0;0;20.1;62;18/01/2002 05:00
18/01/2002;6;0;0;20;51;18/01/2002 06:00
18/01/2002;7;36;230.04;23.1;49;18/01/2002 07:00
18/01/2002;8;120;766.8;26.6;64;18/01/2002 08:00
18/01/2002;9;212;1354.68;27.2;60;18/01/2002 09:00
18/01/2002;10;288;1840.32;27.4;61;18/01/2002 10:00
18/01/2002;11;350;2236.5;27.9;61;18/01/2002 11:00
18/01/2002;12;390;2492.1;28.5;60;18/01/2002 12:00
18/01/2002;13;400;2556;28.5;61;18/01/2002 13:00
18/01/2002;14;388;2479.32;28.6;61;18/01/2002 14:00
18/01/2002;15;342;2185.38;28.2;62;18/01/2002 15:00
18/01/2002;16;274;1750.86;28.3;61;18/01/2002 16:00
18/01/2002;17;196;1252.44;27.5;64;18/01/2002 17:00
18/01/2002;18;110;702.9;26.7;69;18/01/2002 18:00
18/01/2002;19;30;191.7;25.5;72;18/01/2002 19:00
18/01/2002;20;0;0;24.5;76;18/01/2002 20:00
18/01/2002;21;0;0;24.3;71;18/01/2002 21:00
18/01/2002;22;0;0;24.5;77;18/01/2002 22:00
18/01/2002;23;0;0;24.6;83;18/01/2002 23:00
18/01/2002;24;0;0;24.5;85;19/01/2002 00:00
19/01/2002;1;0;0;24.1;83;19/01/2002 01:00
19/01/2002;2;0;0;24.3;88;19/01/2002 02:00
19/01/2002;3;0;0;24.1;87;19/01/2002 03:00
19/01/2002;4;0;0;23.2;88;19/01/2002 04:00
19/01/2002;5;0;0;23.3;85;19/01/2002 05:00
19/01/2002;6;0;0;22.8;85;19/01/2002 06:00
19/01/2002;7;34;217.26;25.1;75;19/01/2002 07:00
19/01/2002;8;122;779.58;26.6;72;19/01/2002 08:00
19/01/2002;9;206;1316.34;26.8;67;19/01/2002 09:00
19/01/2002;10;286;1827.54;28.3;62;19/01/2002 10:00
19/01/2002;11;350;2236.5;29.3;61;19/01/2002 11:00
19/01/2002;12;390;2492.1;29.7;57;19/01/2002 12:00
19/01/2002;13;404;2581.56;28.3;67;19/01/2002 13:00
19/01/2002;14;360;2300.4;28.1;68;19/01/2002 14:00
19/01/2002;15;342;2185.38;28.7;67;19/01/2002 15:00
19/01/2002;16;298;1904.22;27.5;68;19/01/2002 16:00
19/01/2002;17;218;1393.02;28.1;67;19/01/2002 17:00
19/01/2002;18;108;690.12;26.5;72;19/01/2002 18:00
19/01/2002;19;32;204.48;25.1;74;19/01/2002 19:00
19/01/2002;20;0;0;24.5;78;19/01/2002 20:00
19/01/2002;21;0;0;24.4;78;19/01/2002 21:00
19/01/2002;22;0;0;23.8;78;19/01/2002 22:00
19/01/2002;23;0;0;22.7;79;19/01/2002 23:00
19/01/2002;24;0;0;22.4;82;20/01/2002 00:00
20/01/2002;1;0;0;21;85;20/01/2002 01:00
